Company Name,Street Address,Street Address (2),City,State,Zip Code,County,Latitude,Longitude,Contact Name,Phone Number,Email,Hauler Type,Preferred Vendor,Market Type
LANG RESOURCE MGNT CORP,60 LAKE ST,,NARROWSBURG,NY,12764,Sullivan County,41.6041081,-75.0600575,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
H I STONE AND SON INC,313 MAIN ST N,,SOUTHBURY,CT,6488,Naugatuck Valley Planning Region,41.4858538,-73.2140108,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MCVAC ENVIRONMENTAL SERVICES,481 GRAND AVE,,NEW HAVEN,CT,6513,South Central Connecticut Planning Region,41.3093678,-72.9068958,,,,Hazardous Waste Transporter,No,Open Market
WASTE RECOVERY SOLUTIONS INC,343 KING ST,,MYERSTOWN,PA,17067,Lebanon County,40.3614351,-76.3252284,,,,Hazardous Waste Transporter,No,Open Market
BIOYORK LLC,1444 E LACKAWANNA AVE,,OLYPHANT,PA,18447,Lackawanna County,41.457138,-75.585405,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
VLS LANCASTER LLC,1062 OLD MANHEIM PIKE,,LANCASTER,PA,17601,Lancaster County,40.0638301,-76.3245688,,,,Hazardous Waste Transporter,No,Open Market
VLS LANCASTER LLC,1076 OLD MANHEIM PK,,LANCASTER,PA,17601,Lancaster County,40.0638301,-76.3245688,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ENVIRONMENTAL MAINTENANCE SERVICE INC,10 GRAMAR AVE,,PROSPECT,CT,6712,Naugatuck Valley Planning Region,41.5047997,-73.0017709,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ENVIRONMENTAL MAINTENANCE SERVICES INC,10 GRAMAR AVE,,PROSPECT,CT,6712,Naugatuck Valley Planning Region,41.5047997,-73.0017709,,,,Hazardous Waste Transporter,No,Open Market
S. C. BALLARD LLC,2450 FOXON RD,,NORTH BRANFORD,CT,6471,South Central Connecticut Planning Region,41.3438116,-72.749774,,,,Soil & Fill Recycling Services,No,Open Market
TRISTATE WASTE LLC,519 E 3RD ST,,BERWICK,PA,18603,Luzerne County,41.05978810000001,-76.22699999999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
TRADEBE TREATMENT & RECYCLING NORTHEAST LLC,47 GRACEY AVE,,MERIDEN,CT,6451,South Central Connecticut Planning Region,41.55094039999999,-72.79305769999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
TRADEBE TREATMENT & RECYCLING NORTHEAST LLC,136 GRACEY AVE,,MERIDEN,CT,6451,South Central Connecticut Planning Region,41.5528856,-72.7933894,,,,Hazardous Waste Transporter,No,Open Market
RED TECHNOLOGIES LLC,173 PICKERING ST,,PORTLAND,CT,6480,Lower Connecticut River Valley Planning Region,41.5686428,-72.6414427,,,,Hazardous Waste Transporter,No,Open Market
SYNAGRO-WCWNJ INC,7014 E BALTIMORE ST,,BALTIMORE,MD,21224,Baltimore County,39.2940341,-76.5285009,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
R.E.D. TECHNOLOGIES LLC,10 NORTHWOOD DR,,BLOOMFIELD,CT,6002,Capitol Planning Region,41.85062689999999,-72.7036559,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
TCI OF NY LLC,99 COEYMANS INDUSTRIAL PK LN,,COEYMANS,NY,12045,Albany County,42.4823545,-73.80087189999999,,,,Hazardous Waste Transporter,No,Open Market
TCI OF NY LLC,99 COEYMANS INDUSTRIAL PARK LN,,COEYMANS,NY,12045,Albany County,42.4823545,-73.80087189999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
WILLIAM M WEIGLE DBA WEIGLE TRUCKING CO,274 REYNOLDS RD,,LINDEN,PA,17744,Lycoming County,41.2307289,-77.14996599999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
WEST CENTRAL ENVIRONMENTAL,250 WATERVLIET SHAKER RD,,WATERVLIET,NY,12189,Albany County,42.7211233,-73.7218066,,,,Hazardous Waste Transporter,No,Open Market
GOULET TRUCKING INC,20 INDUSTRIAL DR W,,SOUTH DEERFIELD,MA,1373,Franklin County,42.4647408,-72.6072183,,,,Hazardous Waste Transporter,No,Open Market
GOULET TRUCKING INC,20 INDUSTRIAL DR W,,SOUTH DEERFIELD,MA,1373,Franklin County,42.4647408,-72.6072183,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
L G TRUCKING AND REPAIR INC,304 GATES MOUNTAIN RD,,HOWARD,PA,16841,Centre County,40.9998016,-77.7121999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BRYCE ALTERIO TRUCKING INC,600 FRONT ST,,MILESBURG,PA,16853,Centre County,40.9404846,-77.79917879999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
TMC SERVICES INC,19 NATIONAL DR,,FRANKLIN,MA,2038,Norfolk County,42.0798902,-71.4361217,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
EQ NORTHEAST INC,185 INDUSTRIAL HWY,,WRENTHAM,MA,2093,Norfolk County,42.037932,-71.3534273,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
EQ NORTHEAST INC,185 INDUSTRIAL RD,,WRENTHAM,MA,2093,Norfolk County,42.0776294,-71.361097,,,,Hazardous Waste Transporter,No,Open Market
REPUBLIC SERVICES,6 SHIRE DR,,NORFOLK,MA,2056,Norfolk County,42.088833,-71.3050244,,,,Hazardous Waste Transporter,No,Open Market
DUFFIELD HAULING INC,1170 KINGS HWY,,KING GEORGE,VA,22485,King George County,38.2589689,-77.3285678,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ENVIRONMENTAL PRODUCTS & SVCS,532 STATE FAIR BLVD,,SYRACUSE,NY,13204,Onondaga County,43.0609549,-76.1840986,,,,Hazardous Waste Transporter,No,Open Market
CLEAN HARBORS ENVIRONMENTAL SRVS INC,1501 WASHINGTON ST,,BRAINTREE,MA,2184,Norfolk County,42.1899258,-71.0112262,,,,Hazardous Waste Transporter,No,Open Market
CLEAN HARBORS ENV SERV INC,42 LONGWATER DR,,NORWELL,MA,2061,Plymouth County,42.1605944,-70.8839698,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
TRIUMVIRATE ENVIRONMENTAL INC,200 INNER BELT RD,,SOMERVILLE,MA,2143,Middlesex County,42.3771008,-71.0833641,,,,Hazardous Waste Transporter,No,Open Market
TRIUMVIRATE ENVIRONMENTAL LLC,200 INNERBELT RD,,SOMERVILLE,MA,2143,Middlesex County,42.3771008,-71.0833641,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PAGE ETC INC,2758 TROMBLEY RD,,WEEDSPORT,NY,13166,Cayuga County,43.0643498,-76.55700449999999,,,,Hazardous Waste Transporter,No,Open Market
PAGE ETC INC,2758 TROMBLEY RD,,WEEDSPORT,NY,13166,Cayuga County,43.0643498,-76.55700449999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CASELLA MAJOR ACCOUNT SERVICES LLC,25 GREENS HILL LN,,RUTLAND,VT,5701,Rutland County,43.604256,-72.993027,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
FIRST CALL ENVIRONMENTAL,11461 FOX CROSS RD,,ASHLAND,VA,23005,Hanover County,37.718719,-77.46176009999999,,,,Hazardous Waste Transporter,No,Open Market
FIRST CALL ENVIRONMENTAL LLC,11008 RICHARDSON RD,,ASHLAND,VA,23005,Hanover County,37.6999191,-77.4397347,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MJ TRANSPORT LOGISTICS LLC,69 WASHINGTON ST,,FALLS CREEK,PA,15840,Jefferson County,41.1450617,-78.8044748,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
GRAF BROTHERS LEASING INC,166 LAFAYETTE RD,,SALISBURY,MA,1952,Essex County,42.8622913,-70.8730423,,,,Hazardous Waste Transporter,No,Open Market
ARSENBERGER TRUCKING CO,681 MILL RUN RD,,MILL RUN,PA,15464,Fayette County,39.9610457,-79.4536252,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MCCUTCHEON ENTERPRISES INC,250 PARK RD,,APOLLO,PA,15613,Westmoreland County,40.5903875,-79.60163469999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MCCUTCHEON ENTERPRISES,250 PARK ROAD,,APOLLO,PA,15613,Westmoreland County,40.5903875,-79.60163469999999,,,,Hazardous Waste Transporter,No,Open Market
HAZMAT ENVIRONMENTAL GROUP,60 COMMERCE DR,,BUFFALO,NY,14218,Erie County,42.8312374,-78.8506666,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
HAZMAT ENVIRONMENTAL GROUP INC,60 COMMERCE DR,,BUFFALO,NY,14218,Erie County,42.8312374,-78.8506666,,,,Hazardous Waste Transporter,No,Open Market
FRANKS VACUUM TRUCK SERVICE LLC,4500 ROYAL AVE,,NIAGRA FALLS,NY,14303,Niagara County,43.0875147,-79.012051,,,,Hazardous Waste Transporter,No,Open Market
FRANK'S VACUUM TRUCK SERVICES LLC,4500 ROYAL AVE,,NIAGRA FALLS,NY,14303,Niagara County,43.0875147,-79.012051,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
US BULK TRANSPORT INC,205 PENNBRIAR DR,,ERIE,PA,16509,Erie County,42.0739947,-80.0390372,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
US BULK TRANSPORT INC.,205 PENNBRIAR DR,,ERIE,PA,16509,Erie County,42.0739947,-80.0390372,,,,Hazardous Waste Transporter,No,Open Market
DART TRUCKING COMPANY INC,11017 MARKET ST,,NORTH LIMA,OH,44452,Mahoning County,40.95828059999999,-80.6578188,,,,Hazardous Waste Transporter,No,Open Market
DART TRUCKING COMPANY INC,11017 MARKET ST,,NORTH LIMA,OH,44452,Mahoning County,40.95828059999999,-80.6578188,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ROSS TRANSPORTATION SERV INC,36790 GILES RD,,GRAFTON,OH,44044,Lorain County,41.3217131,-82.0346933,,,,Hazardous Waste Transporter,No,Open Market
ECOFLO INC,2750 PATTERSON ST,,GREENSBORO,NC,27407,Guilford County,36.0584105,-79.8374651,,,,Hazardous Waste Transporter,No,Open Market
NEXEO SOLUTIONS,5200 BLAZER PKWY,,DUBLIN,OH,43016,Franklin County,40.0898508,-83.1352131,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NEXEO SOLUTIONS,5200 BLAZER PKWY DS-3,,DUBLIN,OH,43016,Franklin County,40.0898508,-83.1352131,,,,Hazardous Waste Transporter,No,Open Market
STC INDUSTRIAL LLC,1885 LYNETTE DR,,SUMTER,SC,29154,Sumter County,33.8714625,-80.3823034,,,,Hazardous Waste Transporter,No,Open Market
"Midwest Waste Solutions, Inc.",29099 Old US Hgwy 33,,Elkhart,IN,46516,Elkhart County,41.6680747,-86.02499139999999,,,,Non-hazardous,Yes,Open Market
NEIER INC,4711 W MORRIS STREET,,INDIANAPOLIS,IN,46241,Marion County,39.7487329,-86.2402458,,,,Hazardous Waste Transporter,No,Open Market
BADGER DAYLIGHTING CORP,8930 MOTORSPORTS WAY,,BROWNSBURG,IN,46112,Hendricks County,39.8341683,-86.3645528,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"TRADEBE TREATMENT AND RECYCLING, LLC",4343 KENNEDY AVE,,E CHICAGO,IN,46312,Lake County,41.6336594,-87.46072389999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"Equipment Services Plus, LLC.",13050 S. State Street,,Riverdale,IL,60827,Cook County,41.658795,-87.618708,,,,Non-hazardous,Yes,Open Market
"Riverview Materials, Inc.",13050 S. State Street,,Riverdale,IL,60827,Cook County,41.658795,-87.618708,,,,Non-hazardous,Yes,Open Market
"Millennium Recycling, Inc.",13050 S. State Street,,Riverdale,IL,60827,Cook County,41.658795,-87.618708,,,,Non-hazardous,Yes,Open Market
"Loop Paper Recycling, Inc.",13050 S. State Street,,Riverdale,IL,60827,Cook County,41.658795,-87.618708,,,,Non-hazardous,Yes,Open Market
DANIELS SHARPSMART INC,111 W JACKSON BLVD ST 720,,CHICAGO,IL,60604,Cook County,41.8778164,-87.631246,,,,Hazardous Waste Transporter,No,Open Market
"Loop Paper Recycling, Inc.",2401 S. Laflin St.,,Chicago,IL,60608,Cook County,41.8480988,-87.6629719,,,,Non-hazardous,Yes,Open Market
"Independent Recycling Services, Inc.",2401 S. Laflin St.,,Chicago,IL,60608,Cook County,41.8480988,-87.6629719,,,,Non-hazardous,Yes,Open Market
"Paper Retriever of Texas, LLC.",2401 S. Laflin St.,,Chicago,IL,60608,Cook County,41.8480988,-87.6629719,,,,Non-hazardous,Yes,Open Market
"Equipment Services Plus, LLC.",2401 S. Laflin St.,,Chicago,IL,60608,Cook County,41.8480988,-87.6629719,,,,Non-hazardous,Yes,Open Market
"Memphis Recycling Services, Inc.",2401 S. Laflin St.,,Chicago,IL,60608,Cook County,41.8480988,-87.6629719,,,,Non-hazardous,Yes,Open Market
ALTOM TRANSPORT INC,4242 S KNOX AVE,,CHICAGO,IL,60632,Cook County,41.8157473,-87.74001179999999,,,,Hazardous Waste Transporter,No,Open Market
ALTOM TRANSPORT INC,4242 S KNOX AVE,,CHICAGO,IL,60632,Cook County,41.8157473,-87.74001179999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NORTHSTAR ENVIRONMENTAL GROUP INC.,417 N BLYTHE ST,,GALLATIN,TN,37066,Sumner County,36.3985812,-86.4517156,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"Loop Paper Recycling, Inc.",301 W Lake St.,,Northlake,IL,60164,Cook County,41.9042232,-87.9167753,,,,Non-hazardous,Yes,Open Market
"Joliet Disposal & Recycling, LLC.",509 Rowell Ave,,Joliet,IL,60433,Will County,41.5149774,-88.0631154,,,,Non-hazardous,Yes,Open Market
"Riverview Materials, Inc.",509 Rowell Ave,,Joliet,IL,60433,Will County,41.5149774,-88.0631154,,,,Non-hazardous,Yes,Open Market
"Loop Paper Recycling, Inc.",509 Rowell Ave,,Joliet,IL,60433,Will County,41.5149774,-88.0631154,,,,Non-hazardous,Yes,Open Market
"Equipment Services Plus, LLC.",509 Rowell Ave,,Joliet,IL,60433,Will County,41.5149774,-88.0631154,,,,Non-hazardous,Yes,Open Market
Midwest Paper Retriever,509 Rowell Ave,,Joliet,IL,60433,Will County,41.5149774,-88.0631154,,,,Non-hazardous,Yes,Open Market
"Millennium Recycling, Inc.",509 Rowell Ave,,Joliet,IL,60433,Will County,41.5149774,-88.0631154,,,,Non-hazardous,Yes,Open Market
HERITAGE CRYSTAL CLEAN,2000 CTR DR,,HOFFMAN ESTATES,IL,60192,Cook County,42.0722984,-88.12677459999999,,,,Hazardous Waste Transporter,No,Open Market
HERITAGE CRYSTAL CLEAN LLC,2000 CENTER DR,,HOFFMAN ESTATES,IL,60192,Cook County,42.0722984,-88.12677459999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CSX TRANSPORTATION INC,500 WATER ST,,JACKSONVILLE,FL,32202,Duval County,30.324681,-81.6640678,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ROBBIE D WOOD INC,1050 OLD WARRIOR RIVER RD,,DOLOMITE,AL,35061,Jefferson County,33.4555327,-86.9687533,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ROBBIE D WOOD INC,1051 OLD WARRIOR RIVER RD,,DOLOMITE,AL,35061,Jefferson County,33.4550002,-86.9696933,,,,Hazardous Waste Transporter,No,Open Market
SCHIBER TRUCK CO INC,PO 68,,HARTFORD,IL,62048,Madison County,38.8152747,-90.09804299999999,,,,Hazardous Waste Transporter,No,Open Market
"Recycling Services of Florida, Inc.",6161 Jones Ave,,Zellwood,FL,32798,Orange County,28.7313936,-81.61376489999999,,,,Non-hazardous,Yes,Open Market
HANDEX CONSULTING & REMEDIATION LLC,2211 LEE RD,,WINTER PARK,FL,32789,Orange County,28.606249,-81.3777913,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SUTTLES TRUCK LEASING INC,2460 RT 43,,DEMOPOLIS,AL,36732,Marengo County,32.5176361,-87.83640199999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SUTTLES TRUCK LEASING INC,2460 RT 43,,DEMOPOLIS,AL,36732,Marengo County,32.5176361,-87.83640199999999,,,,Hazardous Waste Transporter,No,Open Market
"Memphis Recycling Services, Inc.",4379 Old Lamar Ave,,Memphis,TN,38118,Shelby County,35.043116,-89.917177,,,,Non-hazardous,Yes,Open Market
"Memphis Recycling Services, Inc.",1131 Agnes Place,,Memphis,TN,38104,Shelby County,35.1241728,-90.0235333,,,,Non-hazardous,Yes,Open Market
"Memphis Recycling Services, Inc.",6500 E. Center St.,,Hornlake,MS,38637,DeSoto County,34.9561334,-90.0247827,,,,Non-hazardous,Yes,Open Market
"Recycling Services of Florida, Inc.",4205 Metzger Road,,Ft. Pierce,FL,34947,St. Lucie County,27.4539308,-80.3676576,,,,Non-hazardous,Yes,Open Market
"Recycling Services of Florida, Inc.",4101 Holden Rd,,Lakeland,FL,33811,Polk County,27.9912076,-82.00147700000001,,,,Non-hazardous,Yes,Open Market
QUALITY CARRIERS INC,1208 E KENNEDY BLVD,,TAMPA,FL,33602,Hillsborough County,27.95075,-82.44749800000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CHHJ FRANCHISING LLC,4411 W TAMPA BAY BLVD,,TAMPA,FL,33614,Hillsborough County,27.9748037,-82.51740110000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"Recycling Services of Florida, Inc.",3560 126th Avenue N.,,Clearwater,FL,33762,Pinellas County,27.886034,-82.6822155,,,,Non-hazardous,Yes,Open Market
"Reliable Disposal & Recycling, Inc.",3560 126th Avenue N.,,Clearwater,FL,33762,Pinellas County,27.886034,-82.6822155,,,,Non-hazardous,Yes,Open Market
CROWDERGULF LLC,5435 BUSINESS PKWY,,THEODORE,AL,36582,Mobile County,30.5779246,-88.1638077,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"Reliable Disposal & Recycling, Inc.",1401B Railhead Blvd,,Naples,FL,34110,Collier County,26.3102515,-81.791217,,,,Non-hazardous,Yes,Open Market
DENALI WATER SOLUTIONS LLC,220 S COMMERCE AVE,,RUSSELLVILLE,AR,72801,Pope County,35.2774949,-93.1364893,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
HERITAGE WASTE SOLUTIONS LLC,7903 NW PLEASANT FORD RD,,WEATHERBY LAKE,MO,64152,Platte County,39.2382177,-94.69704209999999,,,,Hazardous Waste Transporter,No,Open Market
HERITAGE WASTE SOLUTIONS LLC,7903 NW PLEASANT FORD RD,,WEATHERBY LAKE,MO,64152,Platte County,39.2382177,-94.69704209999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BED ROCK INC D/B/A TSMTCO,8141 E 7TH ST,,JOPLIN,MO,64801,Jasper County,37.0936809,-94.408332,,,,Hazardous Waste Transporter,No,Open Market
BED ROCK INC DBA TSMTCO,8141 E 7TH ST,,JOPLIN,MO,64801,Jasper County,37.0936809,-94.408332,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
TRIAD TRANSPORT INC,5900 TRIAD RD,,MC ALESTER,OK,74501,Pittsburg County,34.9992417,-95.7267027,,,,Hazardous Waste Transporter,No,Open Market
BASIN TRANSPORTATION LLC,130 EXPRESS LANE,,MCALESTER,OK,74501,Pittsburg County,34.8851052,-95.7769513,,,,Hazardous Waste Transporter,No,Open Market
SAFETY KLEEN SYSTEMS INC,2600 N CENTRAL EXPWY,,RICHARDSON,TX,75080,Collin County,32.9930086,-96.7084371,,,,Hazardous Waste Transporter,No,Open Market
SAFETY KLEEN SYSTEMS INC,2600 CENTRAL EXPWY,,RICHARDSON,TX,75080,Collin County,32.9918843,-96.709401,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"Paper Retriever of Texas, LLC.",7510 Grissom Rd.,,San Antonio,TX,78251,Bexar County,29.4807147,-98.63567560000001,,,,Non-hazardous,Yes,Open Market
RINCHEM COMPANY INC,6133 EDITH BLVD,,ALBUQUERQUE,NM,87107,Bernalillo County,35.1440286,-106.6282882,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
Advanced Chemical Transport,6137 Edith Blvd NE,,Albuquerque,NM,87107,Bernalillo County,35.1442369,-106.6290048,,,,Hazardous,No,Open Market
ECDC ENVIRONMENTAL LC,675 S GLADIOLA ST,,SALT LAKE CITY,UT,84104,Salt Lake County,40.75459499999999,-111.9706127,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
Environmental Logistics,140 W Monte Avenue,,Rialto,CA,92376,San Bernardino County,34.0612885,-117.3714001,,,,Hazardous,No,Open Market
EFR Environmental Services,2806 Alpine Blvd,,Alpine,CA,91901,San Diego County,32.8349461,-116.7536147,,,,Hazardous,Yes,Open Market
EFR Environmental Services,2669 Victoria Circle,,Alpine,CA,91901,San Diego County,32.84192150000001,-116.7597785,,,,Hazardous,Yes,Open Market
KVAC Environmental,8910 Rochester Avenue,,Rancho Cucamonga,CA,91730,San Bernardino County,34.0915909,-117.5461267,,,,Hazardous,No,Open Market
Daily Disposal Services,12637 Vigilante Rd,,Lakeside,CA,92040,San Diego County,32.905436,-116.9367638,,,,Non-hazardous,No,Open Market
Universal Waste Systems,10250 Riverford Road,,Lakeside,CA,92040,San Diego County,32.8633524,-116.9480477,,,,Non-hazardous,Yes,Open Market
Advanced Chemical Transport,2213 Meyers Avenue,,Escondido,CA,92029,San Diego County,33.1288554,-117.125646,,,,Hazardous,No,Open Market
Patriot Environmental Services,197 Vernon Way,,El Cajon,CA,92020,San Diego County,32.8117077,-116.963891,,,,Hazardous,No,Open Market
Diamond Environmental Services,807 E Mission Rd,,San Marcos,CA,92069,San Diego County,33.142528,-117.1434994,,,,Non-hazardous,No,Open Market
Coast Waste Management,1001 W Bradley Ave,,El Cajon,CA,92020,San Diego County,32.8162235,-116.9740416,,,,Non-hazardous,No,Open Market
Emerald Waste & Recovery,El Cajon Blvd,,El Cajon,CA,92020,San Diego County,32.7869152,-116.9757693,,,,Hazardous,No,Open Market
Republic Services,8514 Mast Blvd,,San Diego,CA,92040,San Diego County,32.8487036,-117.0196728,,,,Non-hazardous/Hazardous,No,Open Market
Daily Disposal Services,9201 Campo Rd,,Spring Valley,CA,91977,San Diego County,32.7502452,-116.9992378,,,,Non-hazardous,No,Open Market
Dependable Disposal & Recycling,9210 Olive Dr,,Spring Valley,CA,91977,San Diego County,32.7431563,-117.0005563,,,,Non-hazardous,No,Open Market
Patriot Environmental Laboratory Services,9835 Carroll Centre Road,Unit 103,San Diego,CA,92126,San Diego County,32.8987755,-117.1206668,,,,Hazardous,No,Open Market
Republic Services,5960 El Camino Real,,Carlsbad,CA,92008,San Diego County,33.135064,-117.2674623,,,,Non-hazardous/Hazardous,No,Open Market
Coast Waste Management,5960 El Camino Real,,Carlsbad,CA,92008,San Diego County,33.135064,-117.2674623,,,,Non-hazardous,No,Open Market
Moore Trucking,750 Otay Lakes Rd,,Chula Vista,CA,91910,San Diego County,32.6452581,-117.0018669,,,,Non-hazardous,No,Open Market
EDCO Disposal,6670 Federal Blvd,,Lemon Grove,CA,91945,San Diego County,32.7361267,-117.0551337,,,,Non-hazardous,No,Open Market
Debris Box,10981 San Diego Mission Rd,Unit 244,San Diego,CA,92108,San Diego County,32.7846089,-117.1019481,,,,Non-hazardous,No,Open Market
Republic Services,881 Energy Way,,Chula Vista,CA,91911,San Diego County,32.5977485,-117.008058,,,,Non-hazardous/Hazardous,No,Open Market
Republic Services,1700 Maxwell Road,,Chula Vista,CA,91911,San Diego County,32.6012085,-117.0122226,,,,Non-hazardous/Hazardous,No,Open Market
Diamond Environmental Services,9174 Rehco Rd,,San Diego,CA,92121,San Diego County,32.8903318,-117.1750285,,,,Non-hazardous,No,Open Market
Republic Services,8364 Clairemont Mesa Blvd,,San Diego,CA,92111,San Diego County,32.8355043,-117.1452715,,,,Non-hazardous/Hazardous,No,Open Market
Allan Company,6733 Consolidated Way,,San Diego,CA,92121,San Diego County,32.8768239,-117.1700729,,,,Non-hazardous,No,Open Market
Allan Company,5165 Convoy St,,San Diego,CA,92111,San Diego County,32.8402808,-117.1509325,,,,Non-hazardous,No,Open Market
Clean Harbors,6465 Marindustry Drive,,San Diego,CA,92121,San Diego County,32.8814334,-117.1769356,,,,Hazardous,No,Open Market
